age,income,credit_score,prediction,target
27,49945.96191364148,711.2342362875943,0.3481128642195799,0
20,32624.529662111865,746.6295415936545,0.37769730827879666,0
28,72550.97452650726,629.0817133533484,0.45526763848906865,0
24,63160.43435863507,611.9595594009612,0.564636774420852,0
51,46685.53739255504,623.7171842714953,0.13525495524082076,0
43,50403.28758491796,763.1292051713591,0.41890629703440113,1
34,53125.74211921329,672.4070927053776,0.6277239733678208,0
49,19373.97697363564,827.9099642834126,0.42330626189328024,1
35,46292.339262191046,671.7876200671305,0.3242865327317485,0
26,39770.23628003302,709.2275651598518,0.5237323534287259,0
50,34975.69985157627,777.1054976283938,0.6843643932117193,0
40,45783.495606710676,800.3046444079562,0.35926527588984386,0
24,76965.29790274284,803.0751788318199,0.3939614324212918,0
33,59612.64291900515,760.4183115296571,0.3799956547644613,0
26,41432.315153258045,751.2031262905731,0.08417433653931046,1
21,58588.741720342376,729.6263474600592,0.43722711473977127,1
